(1, 11, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 12, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 13, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 14, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 15, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 16, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 17, 0, 1, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 21, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 22, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 23, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 24, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 25, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 26, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 27, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 28, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 29, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 31, 0, 1, 3, 2007, 3.0000000000, 0.0000337941, 0),
(1, 32, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 33, 0, 1, 3, 2007, 3.0000000000, 0.0000337941, 0),
(1, 35, 0, 1, 3, 2007, 7.0000000000, 0.0000788528, 0),
(1, 41, 0, 1, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 42, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 43, 0, 1, 3, 2007, 3.0000000000, 0.0000337941, 0),
(1, 50, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 51, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 52, 0, 1, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 53, 0, 1, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 0, 0, 1, 3, 2007, 19.0000000000, 0.0002140290, 0),
(1, 11, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 12, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 13, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 14, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 15, 0, 2, 3, 2007, 2.0000000000, 0.0000225294, 0),
(1, 16, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 17, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 21, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 22, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 23, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 24, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 25, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 26, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 27, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 28, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 29, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 31, 0, 2, 3, 2007, 4.0000000000, 0.0000450587, 0),
(1, 32, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 33, 0, 2, 3, 2007, 3.0000000000, 0.0000337941, 0),
(1, 35, 0, 2, 3, 2007, 6.0000000000, 0.0000675881, 0),
(1, 41, 0, 2, 3, 2007, 3.0000000000, 0.0000337941, 0),
(1, 42, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 43, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 50, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 51, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 52, 0, 2, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 53, 0, 2, 3, 2007, 1.0000000000, 0.0000112647, 0),
(1, 0, 0, 2, 3, 2007, 25.0000000000, 0.0002816172, 0),
(1, 11, 0, 3, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 12, 0, 3, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 13, 0, 3, 3, 2007, 2.0000000000, 0.0000225294, 0),
(1, 14, 0, 3, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 15, 0, 3, 3, 2007, 2.0000000000, 0.0000225294, 0),
(1, 16, 0, 3, 3, 2007, 0.0000000000, 0.0000000000, 0),
(1, 17, 0, 3, 3, 2007, 0.0000000000, 0.0000000000, 0),
